65810721,5760,5760
65810723,49200,49200
65810724,56400,56400
65810725,27600,27600
65810726,38400,38400
65810727,63600,63600
65810737,77940,77940
65810738,70740,70740
65810752,80340,80340
65810753,73140,73140
65810754,29940,29940
65810757,40620,40620
65810758,58620,58620
65810759,51420,51420
65810760,65820,65820
65810722,5760,5760
65810741,77940,77940
65810742,70740,70740
65810728,68880,68880
65810729,72420,72420
65810730,81420,81420
65810731,76020,76020
65810732,58200,58200
65810733,54600,54600
65810734,51000,51000
65810735,61800,61800
65810736,65400,65400
65810739,23580,23580
65810740,27180,27180
65810743,36600,36600
65810744,45600,45600
65810745,60360,60360
65810746,63960,63960
65810747,56760,56760
65810748,47760,47760
65810749,71160,71160
65810750,53160,53160
65810751,38820,38820
65810755,28200,28200
65810756,24600,24600
65810761,19320,19320
65810762,22860,22860
65810763,76740,76740
65810764,21840,21840
